id,name,level,quality,gear_score,category,aliases
17445,披风,8,4,12,披风,
17691,莫甘娜披风,8,0,8,披风,
17692,莫甘娜披风,8,1,9,披风,
17693,莫甘娜披风,8,2,10,披风,
17694,莫甘娜披风,8,3,11,披风,
17695,莫甘娜披风,8,4,12,披风,
17666,野人披风,8,0,8,披风,
17667,野人披风,8,1,9,披风,
17668,野人披风,8,2,10,披风,
17669,野人披风,8,3,11,披风,
17670,野人披风,8,4,12,披风,
23528,美观的亡灵布料披风,6,0,6,披风,
23529,美观的亡灵布料披风,6,1,7,披风,
23530,美观的亡灵布料披风,6,2,8,披风,
23531,美观的亡灵布料披风,6,3,9,披风,
23532,美观的亡灵布料披风,6,4,10,披风,
21408,美观的亡灵板甲披风,6,0,6,披风,
23519,美观的亡灵板甲披风,6,1,7,披风,
23520,美观的亡灵板甲披风,6,2,8,披风,
23521,美观的亡灵板甲披风,6,3,9,披风,
23522,美观的亡灵板甲披风,6,4,10,披风,
23523,美观的亡灵皮革披风,6,0,6,披风,
23524,美观的亡灵皮革披风,6,1,7,披风,
23525,美观的亡灵皮革披风,6,2,8,披风,
23526,美观的亡灵皮革披风,6,3,9,披风,
23527,美观的亡灵皮革披风,6,4,10,披风,
23556,美观的莫甘娜布料披风,6,0,6,披风,
23557,美观的莫甘娜布料披风,6,1,7,披风,
23558,美观的莫甘娜布料披风,6,2,8,披风,
23559,美观的莫甘娜布料披风,6,3,9,披风,
23560,美观的莫甘娜布料披风,6,4,10,披风,
21410,美观的莫甘娜板甲披风,6,0,6,披风,
23547,美观的莫甘娜板甲披风,6,1,7,披风,
23548,美观的莫甘娜板甲披风,6,2,8,披风,
23549,美观的莫甘娜板甲披风,6,3,9,披风,
23550,美观的莫甘娜板甲披风,6,4,10,披风,
23551,美观的莫甘娜皮革披风,6,0,6,披风,
23552,美观的莫甘娜皮革披风,6,1,7,披风,
23553,美观的莫甘娜皮革披风,6,2,8,披风,
23554,美观的莫甘娜皮革披风,6,3,9,披风,
23555,美观的莫甘娜皮革披风,6,4,10,披风,
23542,美观的野人布料披风,6,0,6,披风,
23543,美观的野人布料披风,6,1,7,披风,
23544,美观的野人布料披风,6,2,8,披风,
23545,美观的野人布料披风,6,3,9,披风,
23546,美观的野人布料披风,6,4,10,披风,
21409,美观的野人板甲披风,6,0,6,披风,
23533,美观的野人板甲披风,6,1,7,披风,
23534,美观的野人板甲披风,6,2,8,披风,
23535,美观的野人板甲披风,6,3,9,披风,
23536,美观的野人板甲披风,6,4,10,披风,
23537,美观的野人皮革披风,6,0,6,披风,
23538,美观的野人皮革披风,6,1,7,披风,
23539,美观的野人皮革披风,6,2,8,披风,
23540,美观的野人皮革披风,6,3,9,披风,
23541,美观的野人皮革披风,6,4,10,披风,
17446,Bridgewatch披风,4,0,4,披风,"黄城披风,黄沙批"
17447,Bridgewatch披风,4,1,5,披风,"黄城披风,黄沙批"
17448,Bridgewatch披风,4,2,6,披风,"黄城披风,黄沙批"
17449,Bridgewatch披风,4,3,7,披风,"黄城披风,黄沙批"
17450,Bridgewatch披风,4,4,8,披风,"黄城披风,黄沙批"
17571,Caerleon披风,4,0,4,披风,"红城批,双药批"
17572,Caerleon披风,4,1,5,披风,"红城批,双药批"
17573,Caerleon披风,4,2,6,披风,"红城批,双药批"
17574,Caerleon披风,4,3,7,披风,"红城批,双药批"
17575,Caerleon披风,4,4,8,披风,"红城批,双药批"
17471,Fort Sterling披风,4,0,4,披风,"白城批,白批"
17472,Fort Sterling披风,4,1,5,披风,"白城批,白批"
17473,Fort Sterling披风,4,2,6,披风,"白城批,白批"
17474,Fort Sterling披风,4,3,7,披风,"白城批,白批"
17475,Fort Sterling披风,4,4,8,披风,"白城批,白批"
17496,Lymhurst披风,4,0,4,披风,"绿批,回蓝批"
17497,Lymhurst披风,4,1,5,披风,"绿批,回蓝批"
17498,Lymhurst披风,4,2,6,披风,"绿批,回蓝批"
17499,Lymhurst披风,4,3,7,披风,"绿批,回蓝批"
17500,Lymhurst披风,4,4,8,披风,"绿批,回蓝批"
17521,Martlock披风,4,0,4,披风,"蓝城批,蓝批"
17522,Martlock披风,4,1,5,披风,"蓝城批,蓝批"
17523,Martlock披风,4,2,6,披风,"蓝城批,蓝批"
17524,Martlock披风,4,3,7,披风,"蓝城批,蓝批"
17525,Martlock披风,4,4,8,披风,"蓝城批,蓝批"
17546,Thetford披风,4,0,4,披风,"紫城披风,紫城批,紫批"
17547,Thetford披风,4,1,5,披风,"紫城披风,紫城批,紫批"
17548,Thetford披风,4,2,6,披风,"紫城披风,紫城批,紫批"
17549,Thetford披风,4,3,7,披风,"紫城披风,紫城批,紫批"
17550,Thetford披风,4,4,8,披风,"紫城披风,紫城批,紫批"
17621,亡灵披风,4,0,4,披风,
17622,亡灵披风,4,1,5,披风,
17623,亡灵披风,4,2,6,披风,
17624,亡灵披风,4,3,7,披风,
17625,亡灵披风,4,4,8,披风,
17596,异教徒披风,4,0,4,披风,双药披
17597,异教徒披风,4,1,5,披风,双药披
17598,异教徒披风,4,2,6,披风,双药披
17599,异教徒披风,4,3,7,披风,双药披
17600,异教徒披风,4,4,8,披风,双药披
17696,恶魔披风,4,0,4,披风,
17697,恶魔披风,4,1,5,披风,
17698,恶魔披风,4,2,6,披风,
17699,恶魔披风,4,3,7,披风,
17700,恶魔披风,4,4,8,披风,
17421,披风,4,0,4,披风,
17422,披风,4,1,5,披风,
17423,披风,4,2,6,披风,
17424,披风,4,3,7,披风,
17425,披风,4,4,8,披风,
17671,莫甘娜披风,4,0,4,披风,
17672,莫甘娜披风,4,1,5,披风,
17673,莫甘娜披风,4,2,6,披风,
17674,莫甘娜披风,4,3,7,披风,
17675,莫甘娜披风,4,4,8,披风,
17646,野人披风,4,0,4,披风,
17647,野人披风,4,1,5,披风,
17648,野人披风,4,2,6,披风,
17649,野人披风,4,3,7,披风,
17650,野人披风,4,4,8,披风,
20397,Khor之手,8,0,8,武器,转转斧
20398,Khor之手,8,1,9,武器,转转斧
20399,Khor之手,8,2,10,武器,转转斧
20400,Khor之手,8,3,11,武器,转转斧
20401,Khor之手,8,4,12,武器,转转斧
19152,Vendetta之怒,8,0,8,武器,单手火
19153,Vendetta之怒,8,1,9,武器,单手火
19154,Vendetta之怒,8,2,10,武器,单手火
19155,Vendetta之怒,8,3,11,武器,单手火
19156,Vendetta之怒,8,4,12,武器,单手火
20307,三叉戟,5,0,5,武器,
20308,三叉戟,5,1,6,武器,
20309,三叉戟,5,2,7,武器,
20310,三叉戟,5,3,8,武器,
20311,三叉戟,5,4,9,武器,
21307,乌鸦之爪,5,0,5,武器,
21308,乌鸦之爪,5,1,6,武器,
21309,乌鸦之爪,5,2,7,武器,
21310,乌鸦之爪,5,3,8,武器,
21311,乌鸦之爪,5,4,9,武器,
18662,低语之弓,5,0,5,武器,
18663,低语之弓,5,1,6,武器,
18664,低语之弓,5,2,7,武器,
18665,低语之弓,5,3,8,武器,
18666,低语之弓,5,4,9,武器,
20132,冥使匕首,5,0,5,武器,
20133,冥使匕首,5,1,6,武器,
20134,冥使匕首,5,2,7,武器,
20135,冥使匕首,5,3,8,武器,
20136,冥使匕首,5,4,9,武器,
19437,冰嚎法杖,5,0,5,武器,
19438,冰嚎法杖,5,1,6,武器,
19439,冰嚎法杖,5,2,7,武器,
19440,冰嚎法杖,5,3,8,武器,
19441,冰嚎法杖,5,4,9,武器,
19337,冰封法杖,5,0,5,武器,
19338,冰封法杖,5,1,6,武器,
19339,冰封法杖,5,2,7,武器,
19340,冰封法杖,5,3,8,武器,
19341,冰封法杖,5,4,9,武器,
19387,冰针法杖,5,0,5,武器,
19388,冰针法杖,5,1,6,武器,
19389,冰针法杖,5,2,7,武器,
19390,冰针法杖,5,3,8,武器,
19391,冰针法杖,5,4,9,武器,
17812,剥皮刀,5,0,5,武器,
21675,剥皮刀,5,1,6,武器,
21676,剥皮刀,5,2,7,武器,
21677,剥皮刀,5,3,8,武器,
21678,剥皮刀,5,4,9,武器,
19987,匕首,5,0,5,武器,
19988,匕首,5,1,6,武器,
19989,匕首,5,2,7,武器,
19990,匕首,5,3,8,武器,
19991,匕首,5,4,9,武器,
18762,十字弓,5,0,5,武器,
18763,十字弓,5,1,6,武器,
18764,十字弓,5,2,7,武器,
18765,十字弓,5,3,8,武器,
18766,十字弓,5,4,9,武器,
17772,十字镐,5,0,5,武器,
21515,十字镐,5,1,6,武器,
21516,十字镐,5,2,7,武器,
21517,十字镐,5,3,8,武器,
21518,十字镐,5,4,9,武器,
21132,卡姆兰锤杖,5,0,5,武器,
21133,卡姆兰锤杖,5,1,6,武器,
21134,卡姆兰锤杖,5,2,7,武器,
21135,卡姆兰锤杖,5,3,8,武器,
21136,卡姆兰锤杖,5,4,9,武器,
20657,双刀,5,0,5,武器,
20658,双刀,5,1,6,武器,
20659,双刀,5,2,7,武器,
20660,双刀,5,3,8,武器,
20661,双刀,5,4,9,武器,
20757,双刃棍,5,0,5,武器,
20758,双刃棍,5,1,6,武器,
20759,双刃棍,5,2,7,武器,
20760,双刃棍,5,3,8,武器,
20761,双刃棍,5,4,9,武器,
20582,双剑,5,0,5,武器,
20583,双剑,5,1,6,武器,
20584,双剑,5,2,7,武器,
20585,双剑,5,3,8,武器,
20586,双剑,5,4,9,武器,
20012,双匕首,5,0,5,武器,
20013,双匕首,5,1,6,武器,
20014,双匕首,5,2,7,武器,
20015,双匕首,5,3,8,武器,
20016,双匕首,5,4,9,武器,
19087,召影法杖,5,0,5,武器,
19088,召影法杖,5,1,6,武器,
19089,召影法杖,5,2,7,武器,
19090,召影法杖,5,3,8,武器,
19091,召影法杖,5,4,9,武器,
18687,哀啸之弓,5,0,5,武器,
18688,哀啸之弓,5,1,6,武器,
18689,哀啸之弓,5,2,7,武器,
18690,哀啸之弓,5,3,8,武器,
18691,哀啸之弓,5,4,9,武器,
18887,围城弓,5,0,5,武器,
18888,围城弓,5,1,6,武器,
18889,围城弓,5,2,7,武器,
18890,围城弓,5,3,8,武器,
18891,围城弓,5,4,9,武器,
19787,堕神法杖,5,0,5,武器,
19788,堕神法杖,5,1,6,武器,
19789,堕神法杖,5,2,7,武器,
19790,堕神法杖,5,3,8,武器,
19791,堕神法杖,5,4,9,武器,
19737,堕落法杖,5,0,5,武器,"fallen,堕落"
19738,堕落法杖,5,1,6,武器,"fallen,堕落"
19739,堕落法杖,5,2,7,武器,"fallen,堕落"
19740,堕落法杖,5,3,8,武器,"fallen,堕落"
19741,堕落法杖,5,4,9,武器,"fallen,堕落"
18912,塑能炮,5,0,5,武器,
18913,塑能炮,5,1,6,武器,
18914,塑能炮,5,2,7,武器,
18915,塑能炮,5,3,8,武器,
18916,塑能炮,5,4,9,武器,
19612,夜祷之戒,5,0,5,武器,
19613,夜祷之戒,5,1,6,武器,
19614,夜祷之戒,5,2,7,武器,
19615,夜祷之戒,5,3,8,武器,
19616,夜祷之戒,5,4,9,武器,
19062,天谴法杖,5,0,5,武器,
19063,天谴法杖,5,1,6,武器,
19064,天谴法杖,5,2,7,武器,
19065,天谴法杖,5,3,8,武器,
19066,天谴法杖,5,4,9,武器,
19287,天霜法杖,5,0,5,武器,
19288,天霜法杖,5,1,6,武器,
19289,天霜法杖,5,2,7,武器,
19290,天霜法杖,5,3,8,武器,
19291,天霜法杖,5,4,9,武器,
19462,奥术法杖,5,0,5,武器,
19463,奥术法杖,5,1,6,武器,
19464,奥术法杖,5,2,7,武器,
19465,奥术法杖,5,3,8,武器,
19466,奥术法杖,5,4,9,武器,
20982,守林木桩,5,0,5,武器,
20983,守林木桩,5,1,6,武器,
20984,守林木桩,5,2,7,武器,
20985,守林木桩,5,3,8,武器,
20986,守林木桩,5,4,9,武器,
21157,守誓双锤,5,0,5,武器,
21158,守誓双锤,5,1,6,武器,
21159,守誓双锤,5,2,7,武器,
21160,守誓双锤,5,3,8,武器,
21161,守誓双锤,5,4,9,武器,
21232,尖刺护手,5,0,5,武器,
21233,尖刺护手,5,1,6,武器,
21234,尖刺护手,5,2,7,武器,
21235,尖刺护手,5,3,8,武器,
21236,尖刺护手,5,4,9,武器,
19687,崇高法杖,5,0,5,武器,
19688,崇高法杖,5,1,6,武器,
19689,崇高法杖,5,2,7,武器,
19690,崇高法杖,5,3,8,武器,
19691,崇高法杖,5,4,9,武器,
20382,巨斧,5,0,5,武器,
20383,巨斧,5,1,6,武器,
20384,巨斧,5,2,7,武器,
20385,巨斧,5,3,8,武器,
20386,巨斧,5,4,9,武器,
20907,巨锤,5,0,5,武器,
20908,巨锤,5,1,6,武器,
20909,巨锤,5,2,7,武器,
20910,巨锤,5,3,8,武器,
20911,巨锤,5,4,9,武器,
19537,巫师法杖,5,0,5,武器,"黑洞,黑洞奥"
19538,巫师法杖,5,1,6,武器,"黑洞,黑洞奥"
19539,巫师法杖,5,2,7,武器,"黑洞,黑洞奥"
19540,巫师法杖,5,3,8,武器,"黑洞,黑洞奥"
19541,巫师法杖,5,4,9,武器,"黑洞,黑洞奥"
18712,巴顿弓,5,0,5,武器,
18713,巴顿弓,5,1,6,武器,
18714,巴顿弓,5,2,7,武器,
18715,巴顿弓,5,3,8,武器,
18716,巴顿弓,5,4,9,武器,
18587,弓箭,5,0,5,武器,
18588,弓箭,5,1,6,武器,
18589,弓箭,5,2,7,武器,
18590,弓箭,5,3,8,武器,
18591,弓箭,5,4,9,武器,
19887,德鲁伊法杖,5,0,5,武器,
19888,德鲁伊法杖,5,1,6,武器,
19889,德鲁伊法杖,5,2,7,武器,
19890,德鲁伊法杖,5,3,8,武器,
19891,德鲁伊法杖,5,4,9,武器,
20087,恶魔之牙,5,0,5,武器,
20088,恶魔之牙,5,1,6,武器,
20089,恶魔之牙,5,2,7,武器,
20090,恶魔之牙,5,3,8,武器,
20091,恶魔之牙,5,4,9,武器,
18987,恶魔法杖,5,0,5,武器,
18988,恶魔法杖,5,1,6,武器,
18989,恶魔法杖,5,2,7,武器,
18990,恶魔法杖,5,3,8,武器,
18991,恶魔法杖,5,4,9,武器,
18837,愁怨连弩,5,0,5,武器,地雷弩
18838,愁怨连弩,5,1,6,武器,地雷弩
18839,愁怨连弩,5,2,7,武器,地雷弩
18840,愁怨连弩,5,3,8,武器,地雷弩
18841,愁怨连弩,5,4,9,武器,地雷弩
18612,战弓,5,0,5,武器,
18613,战弓,5,1,6,武器,
18614,战弓,5,2,7,武器,
18615,战弓,5,3,8,武器,
18616,战弓,5,4,9,武器,
20407,战戟,5,0,5,武器,
20408,战戟,5,1,6,武器,
20409,战戟,5,2,7,武器,
20410,战戟,5,3,8,武器,
20411,战戟,5,4,9,武器,
21207,战斗护腕,5,0,5,武器,
21208,战斗护腕,5,1,6,武器,
21209,战斗护腕,5,2,7,武器,
21210,战斗护腕,5,3,8,武器,
21211,战斗护腕,5,4,9,武器,
20357,战斧,5,0,5,武器,
20358,战斧,5,1,6,武器,
20359,战斧,5,2,7,武器,
20360,战斧,5,3,8,武器,
20361,战斧,5,4,9,武器,
20682,拥王阔刃大剑,5,0,5,武器,
20683,拥王阔刃大剑,5,1,6,武器,
20684,拥王阔刃大剑,5,2,7,武器,
20685,拥王阔刃大剑,5,3,8,武器,
20686,拥王阔刃大剑,5,4,9,武器,
20932,撼墓之锤,5,0,5,武器,
20933,撼墓之锤,5,1,6,武器,
20934,撼墓之锤,5,2,7,武器,
20935,撼墓之锤,5,3,8,武器,
20936,撼墓之锤,5,4,9,武器,
19762,救赎法杖,5,0,5,武器,"弹弹奶,奶球法杖"
19763,救赎法杖,5,1,6,武器,"弹弹奶,奶球法杖"
19764,救赎法杖,5,2,7,武器,"弹弹奶,奶球法杖"
19765,救赎法杖,5,3,8,武器,"弹弹奶,奶球法杖"
19766,救赎法杖,5,4,9,武器,"弹弹奶,奶球法杖"
17792,斧头,5,0,5,武器,
21595,斧头,5,1,6,武器,
21596,斧头,5,2,7,武器,
21597,斧头,5,3,8,武器,
21598,斧头,5,4,9,武器,
20632,断水剑,5,0,5,武器,断水
20633,断水剑,5,1,6,武器,断水
20634,断水剑,5,2,7,武器,断水
20635,断水剑,5,3,8,武器,断水
20636,断水剑,5,4,9,武器,断水
21082,晨星,5,0,5,武器,
21083,晨星,5,1,6,武器,
21084,晨星,5,2,7,武器,
21085,晨星,5,3,8,武器,
21086,晨星,5,4,9,武器,
19262,暮歌之戒,5,0,5,武器,火鸟
19263,暮歌之戒,5,1,6,武器,火鸟
19264,暮歌之戒,5,2,7,武器,火鸟
19265,暮歌之戒,5,3,8,武器,火鸟
19266,暮歌之戒,5,4,9,武器,火鸟
19312,杰出天霜法杖,5,0,5,武器,
19313,杰出天霜法杖,5,1,6,武器,
19314,杰出天霜法杖,5,2,7,武器,
19315,杰出天霜法杖,5,3,8,武器,
19316,杰出天霜法杖,5,4,9,武器,
19487,杰出奥术法杖,5,0,5,武器,
19488,杰出奥术法杖,5,1,6,武器,
19489,杰出奥术法杖,5,2,7,武器,
19490,杰出奥术法杖,5,3,8,武器,
19491,杰出奥术法杖,5,4,9,武器,
19137,杰出火焰法杖,5,0,5,武器,
19138,杰出火焰法杖,5,1,6,武器,
19139,杰出火焰法杖,5,2,7,武器,
19140,杰出火焰法杖,5,3,8,武器,
19141,杰出火焰法杖,5,4,9,武器,
19662,杰出神圣法杖,5,0,5,武器,跪地奶
19663,杰出神圣法杖,5,1,6,武器,跪地奶
19664,杰出神圣法杖,5,2,7,武器,跪地奶
19665,杰出神圣法杖,5,3,8,武器,跪地奶
19666,杰出神圣法杖,5,4,9,武器,跪地奶
19837,杰出自然法杖,5,0,5,武器,
19838,杰出自然法杖,5,1,6,武器,
19839,杰出自然法杖,5,2,7,武器,
19840,杰出自然法杖,5,3,8,武器,
19841,杰出自然法杖,5,4,9,武器,
18962,杰出诅咒法杖,5,0,5,武器,
18963,杰出诅咒法杖,5,1,6,武器,
18964,杰出诅咒法杖,5,2,7,武器,
18965,杰出诅咒法杖,5,3,8,武器,
18966,杰出诅咒法杖,5,4,9,武器,
21182,格斗手套,5,0,5,武器,
21183,格斗手套,5,1,6,武器,
21184,格斗手套,5,2,7,武器,
21185,格斗手套,5,3,8,武器,
21186,格斗手套,5,4,9,武器,
21107,梦魇锤杖,5,0,5,武器,缩小锤
21108,梦魇锤杖,5,1,6,武器,缩小锤
21109,梦魇锤杖,5,2,7,武器,缩小锤
21110,梦魇锤杖,5,3,8,武器,缩小锤
21111,梦魇锤杖,5,4,9,武器,缩小锤
21007,正义之手大锤,5,0,5,武器,"转锤,转转锤"
21008,正义之手大锤,5,1,6,武器,"转锤,转转锤"
21009,正义之手大锤,5,2,7,武器,"转锤,转转锤"
21010,正义之手大锤,5,3,8,武器,"转锤,转转锤"
21011,正义之手大锤,5,4,9,武器,"转锤,转转锤"
19412,永霜冰棱,5,0,5,武器,
19413,永霜冰棱,5,1,6,武器,
19414,永霜冰棱,5,2,7,武器,
19415,永霜冰棱,5,3,8,武器,
19416,永霜冰棱,5,4,9,武器,
19712,注魂法杖,5,0,5,武器,
19713,注魂法杖,5,1,6,武器,
19714,注魂法杖,5,2,7,武器,
19715,注魂法杖,5,3,8,武器,
19716,注魂法杖,5,4,9,武器,
19112,火焰法杖,5,0,5,武器,
19113,火焰法杖,5,1,6,武器,
19114,火焰法杖,5,2,7,武器,
19115,火焰法杖,5,3,8,武器,
19116,火焰法杖,5,4,9,武器,
20807,灵魂之镰,5,0,5,武器,吹风棍
20808,灵魂之镰,5,1,6,武器,吹风棍
20809,灵魂之镰,5,2,7,武器,吹风棍
20810,灵魂之镰,5,3,8,武器,吹风棍
20811,灵魂之镰,5,4,9,武器,吹风棍
19937,灾荒法杖,5,0,5,武器,小鹿奶
19938,灾荒法杖,5,1,6,武器,小鹿奶
19939,灾荒法杖,5,2,7,武器,小鹿奶
19940,灾荒法杖,5,3,8,武器,小鹿奶
19941,灾荒法杖,5,4,9,武器,小鹿奶
19212,炎狱法杖,5,0,5,武器,
19213,炎狱法杖,5,1,6,武器,
19214,炎狱法杖,5,2,7,武器,
19215,炎狱法杖,5,3,8,武器,
19216,炎狱法杖,5,4,9,武器,
19237,炙天法杖,5,0,5,武器,火龙卷
19238,炙天法杖,5,1,6,武器,火龙卷
19239,炙天法杖,5,2,7,武器,火龙卷
19240,炙天法杖,5,3,8,武器,火龙卷
19241,炙天法杖,5,4,9,武器,火龙卷
21282,炼狱火之手,5,0,5,武器,
21283,炼狱火之手,5,1,6,武器,
21284,炼狱火之手,5,2,7,武器,
21285,炼狱火之手,5,3,8,武器,
21286,炼狱火之手,5,4,9,武器,
21257,熊卫士之击,5,0,5,武器,
21258,熊卫士之击,5,1,6,武器,
21259,熊卫士之击,5,2,7,武器,
21260,熊卫士之击,5,3,8,武器,
21261,熊卫士之击,5,4,9,武器,
20482,熊爪神斧,5,0,5,武器,
20483,熊爪神斧,5,1,6,武器,
20484,熊爪神斧,5,2,7,武器,
20485,熊爪神斧,5,3,8,武器,
20486,熊爪神斧,5,4,9,武器,
19862,狂野法杖,5,0,5,武器,
19863,狂野法杖,5,1,6,武器,
19864,狂野法杖,5,2,7,武器,
19865,狂野法杖,5,3,8,武器,
19866,狂野法杖,5,4,9,武器,
19512,玄秘法杖,5,0,5,武器,
19513,玄秘法杖,5,1,6,武器,
19514,玄秘法杖,5,2,7,武器,
19515,玄秘法杖,5,3,8,武器,
19516,玄秘法杖,5,4,9,武器,
20607,王者之剑,5,0,5,武器,
20608,王者之剑,5,1,6,武器,
20609,王者之剑,5,2,7,武器,
20610,王者之剑,5,3,8,武器,
20611,王者之剑,5,4,9,武器,
19012,生咒法杖,5,0,5,武器,
19013,生咒法杖,5,1,6,武器,
19014,生咒法杖,5,2,7,武器,
19015,生咒法杖,5,3,8,武器,
19016,生咒法杖,5,4,9,武器,
19912,瘟病法杖,5,0,5,武器,
19913,瘟病法杖,5,1,6,武器,
19914,瘟病法杖,5,2,7,武器,
19915,瘟病法杖,5,3,8,武器,
19916,瘟病法杖,5,4,9,武器,
17782,石锤,5,0,5,武器,
21555,石锤,5,1,6,武器,
21556,石锤,5,2,7,武器,
21557,石锤,5,3,8,武器,
21558,石锤,5,4,9,武器,
17822,破坏锤,5,0,5,武器,
21715,破坏锤,5,1,6,武器,
21716,破坏锤,5,2,7,武器,
21717,破坏锤,5,3,8,武器,
21718,破坏锤,5,4,9,武器,
20332,破晓尖枪,5,0,5,武器,
20333,破晓尖枪,5,1,6,武器,
20334,破晓尖枪,5,2,7,武器,
20335,破晓尖枪,5,3,8,武器,
20336,破晓尖枪,5,4,9,武器,
18737,破雾之弓,5,0,5,武器,
18738,破雾之弓,5,1,6,武器,
18739,破雾之弓,5,2,7,武器,
18740,破雾之弓,5,3,8,武器,
18741,破雾之弓,5,4,9,武器,
19637,神圣法杖,5,0,5,武器,
19638,神圣法杖,5,1,6,武器,
19639,神圣法杖,5,2,7,武器,
19640,神圣法杖,5,3,8,武器,
19641,神圣法杖,5,4,9,武器,
19562,秘术法杖,5,0,5,武器,
19563,秘术法杖,5,1,6,武器,
19564,秘术法杖,5,2,7,武器,
19565,秘术法杖,5,3,8,武器,
19566,秘术法杖,5,4,9,武器,
20282,索魂尖枪,5,0,5,武器,
20283,索魂尖枪,5,1,6,武器,
20284,索魂尖枪,5,2,7,武器,
20285,索魂尖枪,5,3,8,武器,
20286,索魂尖枪,5,4,9,武器,
20432,腐蚀召唤神斧,5,0,5,武器,鸟斧
20433,腐蚀召唤神斧,5,1,6,武器,鸟斧
20434,腐蚀召唤神斧,5,2,7,武器,鸟斧
20435,腐蚀召唤神斧,5,3,8,武器,鸟斧
20436,腐蚀召唤神斧,5,4,9,武器,鸟斧
19812,自然法杖,5,0,5,武器,
19813,自然法杖,5,1,6,武器,
19814,自然法杖,5,2,7,武器,
19815,自然法杖,5,3,8,武器,
19816,自然法杖,5,4,9,武器,
19587,虚无轨迹,5,0,5,武器,"lucas,邪莲"
19588,虚无轨迹,5,1,6,武器,"lucas,邪莲"
19589,虚无轨迹,5,2,7,武器,"lucas,邪莲"
19590,虚无轨迹,5,3,8,武器,"lucas,邪莲"
19591,虚无轨迹,5,4,9,武器,"lucas,邪莲"
20507,裂域斧,5,0,5,武器,
20508,裂域斧,5,1,6,武器,
20509,裂域斧,5,2,7,武器,
20510,裂域斧,5,3,8,武器,
20511,裂域斧,5,4,9,武器,
20832,觅圣铁头棒,5,0,5,武器,"觅圣棍,金箍棒,定身棍"
20833,觅圣铁头棒,5,1,6,武器,"觅圣棍,金箍棒,定身棍"
20834,觅圣铁头棒,5,2,7,武器,"觅圣棍,金箍棒,定身棍"
20835,觅圣铁头棒,5,3,8,武器,"觅圣棍,金箍棒,定身棍"
20836,觅圣铁头棒,5,4,9,武器,"觅圣棍,金箍棒,定身棍"
19037,诅咒头颅,5,0,5,武器,
19038,诅咒头颅,5,1,6,武器,
19039,诅咒头颅,5,2,7,武器,
19040,诅咒头颅,5,3,8,武器,
19041,诅咒头颅,5,4,9,武器,
18937,诅咒法杖,5,0,5,武器,
18938,诅咒法杖,5,1,6,武器,
18939,诅咒法杖,5,2,7,武器,
18940,诅咒法杖,5,3,8,武器,
18941,诅咒法杖,5,4,9,武器,
19162,赤炎法杖,5,0,5,武器,
19163,赤炎法杖,5,1,6,武器,
19164,赤炎法杖,5,2,7,武器,
19165,赤炎法杖,5,3,8,武器,
19166,赤炎法杖,5,4,9,武器,
20457,赤炎镰刀,5,0,5,武器,
20458,赤炎镰刀,5,1,6,武器,
20459,赤炎镰刀,5,2,7,武器,
20460,赤炎镰刀,5,3,8,武器,
20461,赤炎镰刀,5,4,9,武器,
18812,轻便十字弓,5,0,5,武器,
18813,轻便十字弓,5,1,6,武器,
18814,轻便十字弓,5,2,7,武器,
18815,轻便十字弓,5,3,8,武器,
18816,轻便十字弓,5,4,9,武器,
20157,遏怒拳刃,5,0,5,武器,螃蟹爪
20158,遏怒拳刃,5,1,6,武器,螃蟹爪
20159,遏怒拳刃,5,2,7,武器,螃蟹爪
20160,遏怒拳刃,5,3,8,武器,螃蟹爪
20161,遏怒拳刃,5,4,9,武器,螃蟹爪
18787,重型十字弓,5,0,5,武器,
18788,重型十字弓,5,1,6,武器,
18789,重型十字弓,5,2,7,武器,
18790,重型十字弓,5,3,8,武器,
18791,重型十字弓,5,4,9,武器,
21057,重型锤杖,5,0,5,武器,
21058,重型锤杖,5,1,6,武器,
21059,重型锤杖,5,2,7,武器,
21060,重型锤杖,5,3,8,武器,
21061,重型锤杖,5,4,9,武器,
19187,野火法杖,5,0,5,武器,
19188,野火法杖,5,1,6,武器,
19189,野火法杖,5,2,7,武器,
19190,野火法杖,5,3,8,武器,
19191,野火法杖,5,4,9,武器,
20037,钩爪,5,0,5,武器,
20038,钩爪,5,1,6,武器,
20039,钩爪,5,2,7,武器,
20040,钩爪,5,3,8,武器,
20041,钩爪,5,4,9,武器,
20707,铁头棒,5,0,5,武器,
20708,铁头棒,5,1,6,武器,
20709,铁头棒,5,2,7,武器,
20710,铁头棒,5,3,8,武器,
20711,铁头棒,5,4,9,武器,
20732,铁棍,5,0,5,武器,
20733,铁棍,5,1,6,武器,
20734,铁棍,5,2,7,武器,
20735,铁棍,5,3,8,武器,
20736,铁棍,5,4,9,武器,
19962,铁须法杖,5,0,5,武器,
19963,铁须法杖,5,1,6,武器,
19964,铁须法杖,5,2,7,武器,
19965,铁须法杖,5,3,8,武器,
19966,铁须法杖,5,4,9,武器,
20857,锤子,5,0,5,武器,
20858,锤子,5,1,6,武器,
20859,锤子,5,2,7,武器,
20860,锤子,5,3,8,武器,
20861,锤子,5,4,9,武器,
21032,锤杖,5,0,5,武器,
21033,锤杖,5,1,6,武器,
21034,锤杖,5,2,7,武器,
21035,锤杖,5,3,8,武器,
21036,锤杖,5,4,9,武器,
20957,锻造之锤,5,0,5,武器,
